user_id,skill_name,correct,order_id
79058,Stem and Leaf Plot,1,30903341
79058,Mode,1,30903341
79058,Stem and Leaf Plot,1,30903375
79058,Range,1,30903375
79058,Stem and Leaf Plot,1,30903429
79058,Range,1,30903429
79058,Stem and Leaf Plot,1,30903490
79058,Range,1,30903490
79058,Stem and Leaf Plot,1,30903532
79058,Mode,1,30903532
79058,Box and Whisker,0,30903621
79058,Median,0,30903621
79058,Box and Whisker,1,30903818
79058,Median,1,30903818
79058,Box and Whisker,0,30903859
79058,Range,0,30903859
79058,Box and Whisker,1,30952742
79058,Range,1,30952742
79058,Box and Whisker,1,30952979
79058,Median,1,30952979
79058,Box and Whisker,1,30953259
79058,Median,1,30953259
79058,Box and Whisker,1,30957712
79058,Range,1,30957712
79058,Box and Whisker,1,30957741
79058,Median,1,30957741
79058,Range,1,31015612
79058,Median,1,31209171
79058,Table,1,31248487
79058,Addition Whole Numbers,1,31248487
79058,Subtraction Whole Numbers,1,31331330
79058,Pattern Finding ,1,31331330
79058,Subtraction Whole Numbers,1,31331571
79058,Pattern Finding ,1,31331571
79058,Subtraction Whole Numbers,1,31331682
79058,Pattern Finding ,1,31331682
79058,Subtraction Whole Numbers,1,31331771
79058,Pattern Finding ,1,31331771
79058,Subtraction Whole Numbers,1,31331821
79058,Pattern Finding ,1,31331821
79058,Probability of a Single Event,1,31370740
79058,Probability of a Single Event,1,31370777
79058,Table,1,31495739
79058,Probability of a Single Event,1,31495739
79058,Probability of a Single Event,1,31495848
79058,Probability of a Single Event,1,31560119
79058,Probability of a Single Event,1,31560145
79058,Table,1,31645005
79058,Probability of a Single Event,1,31645005
79058,Table,1,31645015
79058,Fraction Of,1,31645015
79058,Probability of Two Distinct Events,0,31645784
79058,Probability of Two Distinct Events,1,31712634
79058,Probability of a Single Event,1,31713119
79058,Probability of a Single Event,1,31713144
79058,Counting Methods,0,31738497
79058,Probability of Two Distinct Events,0,31738497
79058,Counting Methods,1,31738592
79058,Probability of Two Distinct Events,1,31738592
79058,Counting Methods,0,31738657
79058,Probability of Two Distinct Events,0,31738657
79058,Counting Methods,1,31738686
79058,Probability of Two Distinct Events,1,31738686
79058,Counting Methods,0,31738706
79058,Probability of Two Distinct Events,0,31738706
79058,Probability of Two Distinct Events,1,31738761
79058,Probability of Two Distinct Events,1,31738820
79058,Probability of Two Distinct Events,1,31738919
79058,Counting Methods,1,31785873
79058,Probability of Two Distinct Events,1,31785873
79058,Counting Methods,1,31785912
79058,Probability of Two Distinct Events,1,31785912
79058,Counting Methods,0,31827915
79058,Probability of Two Distinct Events,0,31827915
79058,Counting Methods,1,31827999
79058,Probability of Two Distinct Events,1,31827999
79058,Counting Methods,1,31828029
79058,Probability of Two Distinct Events,1,31828029
79058,Counting Methods,0,31828041
79058,Probability of Two Distinct Events,0,31828041
79058,Counting Methods,1,31828088
79058,Probability of Two Distinct Events,1,31828088
79058,Counting Methods,1,31914434
79058,Probability of Two Distinct Events,1,31914434
79058,Counting Methods,0,31914480
79058,Probability of Two Distinct Events,0,31914480
79058,Probability of a Single Event,1,31914534
79058,Counting Methods,0,31914542
79058,Probability of Two Distinct Events,0,31914542
79058,Counting Methods,1,31914630
79058,Probability of Two Distinct Events,1,31914630
79058,Counting Methods,0,31914647
79058,Probability of Two Distinct Events,0,31914647
79058,Counting Methods,0,31985959
79058,Probability of Two Distinct Events,0,31985959
79058,Counting Methods,1,31987843
79058,Probability of Two Distinct Events,1,31987843
79058,Counting Methods,1,31987857
79058,Probability of Two Distinct Events,1,31987857
79058,Box and Whisker,1,31987990
79058,Median,1,31987990
79058,Box and Whisker,0,31988000
79058,Range,0,31988000
79058,Box and Whisker,1,31988017
79058,Median,1,31988017
79058,Box and Whisker,0,31988026
79058,Median,0,31988026
79058,Box and Whisker,1,31988042
79058,Median,1,31988042
79058,Box and Whisker,1,32072660
79058,Range,1,32072660
79058,Scatter Plot,1,32072689
79058,Scatter Plot,1,32072710
79058,Scatter Plot,1,32241391
79058,Stem and Leaf Plot,1,32406779
79058,Range,1,32406779
79058,Stem and Leaf Plot,1,32406809
79058,Mean,1,32406809
79058,Stem and Leaf Plot,1,32504026
79058,Range,1,32504026
79058,Venn Diagram,1,32612538
79058,Venn Diagram,0,33006703
79058,Venn Diagram,1,33006802
79058,Venn Diagram,0,33006824
79058,Venn Diagram,1,33006865
79058,Venn Diagram,1,33006879
79058,Venn Diagram,1,33141642
79058,Venn Diagram,0,33141694
79058,Venn Diagram,1,33141800
79058,Venn Diagram,1,33141839
79058,Venn Diagram,1,33141861
79058,Venn Diagram,1,33269394
79058,Percent Of,1,33269394
79058,Venn Diagram,1,33269419
79058,Percent Of,1,33269419
79058,Venn Diagram,1,33391647
79058,Percent Of,1,33391647
79058,Venn Diagram,1,33392172
79058,Percent Of,1,33392172
79058,Box and Whisker,1,35257515
79058,Range,1,35257515
79058,Box and Whisker,1,35257564
79058,Median,1,35257564
79058,Histogram as Table or Graph,0,35257657
79058,Histogram as Table or Graph,1,35257857
79058,Histogram as Table or Graph,1,35257900
79058,Histogram as Table or Graph,1,35257958
79059,Ordering Positive Decimals,1,20727542
79059,Ordering Positive Decimals,1,20731433
79059,Ordering Fractions,1,20731451
79059,Ordering Fractions,1,20731470
79059,Ordering Positive Decimals,0,20731488
79059,Ordering Fractions,0,20731488
79059,Ordering Positive Decimals,1,20731682
79059,Ordering Fractions,1,20731682
79059,Ordering Positive Decimals,1,20731723
79059,Ordering Fractions,1,20731723
79059,Ordering Positive Decimals,1,20731758
79059,Ordering Fractions,1,20731758
79059,Ordering Positive Decimals,0,20731811
79059,Ordering Positive Decimals,1,20731868
79059,Ordering Positive Decimals,1,20731886
79059,Ordering Positive Decimals,0,20731901
79059,Ordering Positive Decimals,1,20731923
79059,Ordering Positive Decimals,1,20731934
79059,Ordering Positive Decimals,1,20731948
79059,Addition and Subtraction Fractions,0,20858034
79059,Addition and Subtraction Fractions,1,20858156
79059,Addition and Subtraction Fractions,1,20858430
79059,Addition and Subtraction Fractions,1,20858460
79059,Addition and Subtraction Fractions,1,20858573
79059,Addition and Subtraction Fractions,1,20858604
79059,Multiplication Fractions,0,20972971
79059,Multiplication Fractions,1,20973204
79059,Multiplication Fractions,0,20973285
79059,Multiplication Fractions,1,20973325
79059,Multiplication Fractions,1,20973352
79059,Multiplication Fractions,1,20973421
79059,Multiplication Fractions,1,20973471
79059,Division Fractions,1,20973495
79059,Addition and Subtraction Integers,1,21038993
79059,Addition and Subtraction Integers,1,21039285
79059,Multiplication and Division Integers,0,21039327
79059,Multiplication and Division Integers,1,21039378
79059,Multiplication and Division Integers,1,21039417
79059,Multiplication and Division Integers,1,21039439
79059,Multiplication and Division Integers,1,21039482
79059,Multiplication and Division Integers,1,21039526
79059,"Order of Operations +,-,/,* () positive reals",1,21291097
79059,"Order of Operations +,-,/,* () positive reals",1,21291191
79059,Exponents,1,21291235
79059,Order of Operations All,1,21368056
79059,Order of Operations All,1,21368196
79059,Conversion of Fraction Decimals Percents,1,21491428
79059,Conversion of Fraction Decimals Percents,1,21491495
79059,Conversion of Fraction Decimals Percents,1,21491534
79059,Addition and Subtraction Positive Decimals,1,21589962
79059,Multiplication and Division Integers,0,21590027
79059,Multiplication and Division Integers,1,21590545
79059,Multiplication and Division Integers,1,21590553
79059,Multiplication and Division Integers,1,21590559
79059,Finding Percents,0,21695342
79059,Percent Of,1,21695763
79059,Proportion,1,21766203
79059,Proportion,1,21766330
79059,Unit Rate,0,21855759
79059,Unit Rate,1,21855868
79059,Unit Rate,1,21855956
79059,Unit Rate,1,21855994
79059,Equation Solving Two or Fewer Steps,1,23260776
79059,Equation Solving Two or Fewer Steps,1,23261115
79059,Equation Solving Two or Fewer Steps,1,23261184
79059,Equation Solving Two or Fewer Steps,1,23261315
79059,Equation Solving Two or Fewer Steps,0,23326960
79059,Equation Solving Two or Fewer Steps,0,23327054
79059,Equation Solving Two or Fewer Steps,1,23327090
79059,Equation Solving Two or Fewer Steps,0,23327099
79059,Equation Solving Two or Fewer Steps,1,23327163
79059,Equation Solving Two or Fewer Steps,1,23327196
79059,Equation Solving Two or Fewer Steps,1,23327231
79059,Equation Solving Two or Fewer Steps,0,23327266
79059,Equation Solving More Than Two Steps,0,23327429
79059,Equation Solving More Than Two Steps,1,23327516
79059,Equation Solving More Than Two Steps,1,23327544
79059,Equation Solving More Than Two Steps,1,23327571
79059,Equation Solving More Than Two Steps,0,23327586
79059,Equation Solving More Than Two Steps,0,23327650
79059,Equation Solving More Than Two Steps,1,23327725
79059,Equation Solving More Than Two Steps,0,23327803
79059,Equation Solving More Than Two Steps,1,23328027
79059,Equation Solving More Than Two Steps,1,23328042
79059,Equation Solving More Than Two Steps,1,23328046
79059,Equation Solving More Than Two Steps,1,23328060
79059,Equation Solving More Than Two Steps,1,23328132
79059,Equation Solving More Than Two Steps,1,23328338
79059,Equation Solving More Than Two Steps,1,23328460
79059,Equation Solving Two or Fewer Steps,0,23328517
79059,Equation Solving Two or Fewer Steps,1,23328587
79059,Equation Solving Two or Fewer Steps,1,23328590
79059,Equation Solving Two or Fewer Steps,1,23328603
79059,Equation Solving Two or Fewer Steps,0,23328619
79059,Equation Solving Two or Fewer Steps,0,23328748
79059,Equation Solving Two or Fewer Steps,1,23328760
79059,Equation Solving Two or Fewer Steps,1,23328787
79059,Equation Solving Two or Fewer Steps,1,23328808
79059,Equation Solving Two or Fewer Steps,1,23328859
79059,Equation Solving Two or Fewer Steps,1,23328921
79059,Equation Solving Two or Fewer Steps,1,23328958
79059,Equation Solving Two or Fewer Steps,1,23329028
79059,Equation Solving Two or Fewer Steps,0,23420997
79059,Equation Solving Two or Fewer Steps,1,23421248
79059,Solving for a variable,1,23421354
79059,Solving for a variable,0,23421405
79059,Solving for a variable,0,23421890
79059,Solving for a variable,1,23422041
79059,Solving for a variable,0,23422089
79059,Solving for a variable,0,23422145
79059,Solving for a variable,1,23436001
79059,Solving for a variable,1,23436043
79059,Equation Solving Two or Fewer Steps,1,23493253
79059,Equation Solving Two or Fewer Steps,1,23493290
79059,Solving for a variable,0,23493387
79059,Solving for a variable,0,23493419
79059,Solving for a variable,1,23493458
79059,Solving for a variable,1,23493467
79059,Solving for a variable,1,23493478
79059,Equation Solving Two or Fewer Steps,1,23493496
79059,Number Line,0,23577472
79059,Solving Inequalities,0,23577472
79059,Number Line,0,23577534
79059,Solving Inequalities,0,23577534
79059,Number Line,0,23577566
79059,Solving Inequalities,0,23577566
79059,Number Line,1,23577596
79059,Solving Inequalities,1,23577596
79059,Number Line,0,23577613
79059,Solving Inequalities,0,23577613
79059,Number Line,1,23667030
79059,Solving Inequalities,1,23667030
79059,Number Line,0,23667163
79059,Solving Inequalities,0,23667163
79059,Number Line,1,23667194
79059,Solving Inequalities,1,23667194
79059,Number Line,1,23667254
79059,Solving Inequalities,1,23667254
79059,Number Line,1,23667452
79059,Solving Inequalities,1,23667452
79059,Number Line,1,23667550
79059,Solving Inequalities,1,23667550
79059,Number Line,0,23667692
79059,Solving Inequalities,0,23667692
79059,Number Line,1,23667709
79059,Solving Inequalities,1,23667709
79059,Number Line,1,23667799
79059,Solving Inequalities,1,23667799
79059,Number Line,0,23667820
79059,Solving Inequalities,0,23667820
79059,Number Line,0,23667859
79059,Solving Inequalities,0,23667859
79059,Number Line,0,23667905
79059,Solving Inequalities,0,23667905
79059,Number Line,1,23667929
79059,Solving Inequalities,1,23667929
79059,Pattern Finding ,1,23716836
79059,Subtraction Whole Numbers,0,23716916
79059,Pattern Finding ,0,23716916
79059,Subtraction Whole Numbers,0,23717025
79059,Pattern Finding ,0,23717025
79059,Subtraction Whole Numbers,0,23717076
79059,Pattern Finding ,0,23717076
79059,Subtraction Whole Numbers,0,23717576
79059,Pattern Finding ,0,23717576
79059,Pattern Finding ,1,23717862
79059,Write Linear Equation from Situation,1,23717862
79059,Number Line,1,23722612
79059,Solving Inequalities,1,23722612
79059,Number Line,0,23722683
79059,Solving Inequalities,0,23722683
79059,Number Line,1,23722810
79059,Solving Inequalities,1,23722810
79059,Number Line,1,23722928
79059,Solving Inequalities,1,23722928
79059,Number Line,1,23723035
79059,Solving Inequalities,1,23723035
79059,Subtraction Whole Numbers,1,23723802
79059,Pattern Finding ,1,23723802
79059,Subtraction Whole Numbers,0,23723844
79059,Pattern Finding ,0,23723844
79059,Subtraction Whole Numbers,1,23723911
79059,Pattern Finding ,1,23723911
79059,Subtraction Whole Numbers,0,23724009
79059,Pattern Finding ,0,23724009
79059,Subtraction Whole Numbers,1,23724086
79059,Pattern Finding ,1,23724086
79059,Subtraction Whole Numbers,1,23724091
79059,Pattern Finding ,1,23724091
79059,Subtraction Whole Numbers,1,23724149
79059,Pattern Finding ,1,23724149
79059,Subtraction Whole Numbers,1,23724229
79059,Pattern Finding ,1,23724229
79059,Subtraction Whole Numbers,1,23724306
79059,Pattern Finding ,1,23724306
79059,Equation Solving Two or Fewer Steps,1,23784059
79059,Write Linear Equation from Ordered Pairs,1,23937446
79059,Write Linear Equation from Situation,1,23937842
79059,Write Linear Equation from Situation,1,23938202
79059,Write Linear Equation from Situation,1,23938694
79059,Write Linear Equation from Graph,0,23938813
79059,Write Linear Equation from Graph,0,23939789
79059,Write Linear Equation from Graph,1,23939969
79059,Write Linear Equation from Graph,1,23939975
79059,Write Linear Equation from Graph,1,23940035
79059,Write Linear Equation from Graph,1,23941120
79059,Area Trapezoid,1,24204268
79059,Area Irregular Figure,1,24204404
79059,Area Trapezoid,1,24204647
79059,Area Circle,0,24364608
79059,Area Circle,1,24364831
79059,Perimeter of a Polygon,1,24535750
79059,Circumference ,1,24536148
79059,Circumference ,0,24536198
79059,Circumference ,1,24536280
79059,Circumference ,1,24536315
79059,Circumference ,1,24536331
79059,Circumference ,1,24536376
79059,Unit Conversion Within a System,0,24621439
79059,Unit Conversion Within a System,0,24621834
79059,Addition and Subtraction Positive Decimals,0,24621834
79059,Unit Conversion Within a System,1,24622139
79059,Unit Conversion Within a System,0,24622278
79059,Addition and Subtraction Positive Decimals,0,24622278
79059,Unit Conversion Within a System,1,24622350
79059,Addition and Subtraction Positive Decimals,1,24622350
79059,Calculations with Similar Figures,1,24622407
79059,Unit Conversion Within a System,1,24734736
79059,Unit Conversion Within a System,1,24735433
79059,Addition and Subtraction Positive Decimals,1,24735433
79059,Calculations with Similar Figures,0,24735508
79059,Calculations with Similar Figures,1,24735789
79059,Calculations with Similar Figures,1,24735809
79059,Calculations with Similar Figures,1,24735847
79059,Calculations with Similar Figures,1,24735870
79059,Calculations with Similar Figures,0,24735890
79059,Calculations with Similar Figures,1,24736064
79059,Calculations with Similar Figures,1,24736081
79059,Calculations with Similar Figures,1,24736116
79059,Calculations with Similar Figures,1,24736174
79059,Effect of Changing Dimensions of a Shape Prportionally,0,24736344
79059,Calculations with Similar Figures,0,24736344
79059,Effect of Changing Dimensions of a Shape Prportionally,0,24736394
79059,Calculations with Similar Figures,0,24736394
79059,Effect of Changing Dimensions of a Shape Prportionally,1,24736475
79059,Calculations with Similar Figures,1,24736475
79059,Effect of Changing Dimensions of a Shape Prportionally,1,24736484
79059,Calculations with Similar Figures,1,24736484
79059,Effect of Changing Dimensions of a Shape Prportionally,1,24736493
79059,Calculations with Similar Figures,1,24736493
79059,Surface Area Rectangular Prism,1,24887007
79059,Surface Area Rectangular Prism,1,24887065
79059,Volume Rectangular Prism,1,25121449
79059,Volume Cylinder,1,25121497
79059,Volume Cylinder,0,25121719
79059,Volume Rectangular Prism,1,25121856
79059,Volume Cylinder,0,25121881
79059,Volume Cylinder,1,25121917
79059,Volume Rectangular Prism,1,25121936
79059,Volume Rectangular Prism,1,25121980
79059,Volume Sphere,0,25122003
79059,Volume Sphere,1,25122313
79059,Volume Sphere,0,25122316
79059,Volume Sphere,0,25122337
79059,Volume Sphere,1,25122464
79059,Volume Sphere,0,25122494
79059,Volume Sphere,1,25122522
79059,Volume Sphere,0,25122531
79059,Volume Sphere,0,25122568
79059,Volume Sphere,1,25122599
79059,Volume Sphere,1,25122607
79059,Volume Sphere,0,25122614
79059,Volume Sphere,1,25122624
79059,Volume Sphere,1,25122627
79059,Volume Sphere,0,25122633
79059,Volume Sphere,0,25122646
79059,Volume Sphere,1,25122661
79059,Volume Sphere,1,25122669
79059,Volume Sphere,1,25122673
79059,Volume Sphere,1,25327706
79059,Volume Sphere,1,25486800
79059,Volume Sphere,1,25486848
79059,Ordering Fractions,1,26675582
79059,Ordering Fractions,1,26675607
79059,Ordering Fractions,1,26675616
79059,Ordering Fractions,1,26675629
79059,Ordering Fractions,1,26675642
79059,Ordering Positive Decimals,1,26675657
79059,Ordering Fractions,1,26675657
79059,Ordering Positive Decimals,1,26675670
79059,Ordering Fractions,1,26675670
79059,Ordering Positive Decimals,1,26675680
79059,Ordering Fractions,1,26675680
79059,Ordering Positive Decimals,1,26675691
79059,Ordering Fractions,1,26675691
79059,Ordering Positive Decimals,1,26675699
79059,Ordering Fractions,1,26675699
79059,Equation Solving Two or Fewer Steps,1,26709422
79059,Equation Solving Two or Fewer Steps,1,26709827
79059,Equation Solving Two or Fewer Steps,1,26710091
79059,Equation Solving Two or Fewer Steps,1,26710211
79059,Equation Solving Two or Fewer Steps,1,26710289
79059,Equation Solving More Than Two Steps,0,26711139
79059,Equation Solving More Than Two Steps,1,26711439
79059,Equation Solving More Than Two Steps,1,26711504
79059,Equation Solving More Than Two Steps,1,26711570
79059,Equation Solving More Than Two Steps,1,26711632
79059,Equation Solving More Than Two Steps,0,26711913
79059,Equation Solving More Than Two Steps,1,26712073
79059,Equation Solving More Than Two Steps,1,26712116
79059,Equation Solving More Than Two Steps,0,26712446
79059,Equation Solving More Than Two Steps,1,26712657
79059,Equation Solving More Than Two Steps,1,26712800
79059,Equation Solving More Than Two Steps,1,26713186
79059,Equation Solving Two or Fewer Steps,1,26713633
79059,Equation Solving Two or Fewer Steps,0,26713882
79059,Equation Solving Two or Fewer Steps,1,26714297
79059,Equation Solving Two or Fewer Steps,1,26714339
79059,Equation Solving Two or Fewer Steps,1,26714410
79059,Equation Solving Two or Fewer Steps,1,26714461
79059,Equation Solving Two or Fewer Steps,1,26714612
79059,Equation Solving Two or Fewer Steps,0,26714805
79059,Equation Solving Two or Fewer Steps,1,26714861
79059,Equation Solving Two or Fewer Steps,1,26714891
79059,Equation Solving Two or Fewer Steps,1,26714963
79059,Equation Solving Two or Fewer Steps,1,26715006
79059,Equation Solving Two or Fewer Steps,1,26715130
79059,Equation Solving Two or Fewer Steps,1,26715325
79059,Equation Solving Two or Fewer Steps,1,26715460
79059,Equation Solving Two or Fewer Steps,1,26715523
79059,Equation Solving More Than Two Steps,1,26861113
79059,Equation Solving More Than Two Steps,1,26861197
79059,Finding Percents,1,26999951
79059,Finding Percents,1,27000237
79059,Finding Percents,1,27000250
79059,Finding Percents,1,27000265
79059,Finding Percents,1,27000278
79059,Complementary and Supplementary Angles,1,28861560
79059,Congruence,1,28911120
79059,Nets of 3D Figures,1,28966382
79059,Pythagorean Theorem,1,29131493
79059,Pythagorean Theorem,1,29131514
79059,Pythagorean Theorem,0,29210781
79059,Pythagorean Theorem,1,29210945
79059,Pythagorean Theorem,0,29210999
79059,Pythagorean Theorem,0,29211051
79059,Pythagorean Theorem,0,29211084
79059,Pythagorean Theorem,0,29211147
79059,Pythagorean Theorem,1,29531176
79059,Pythagorean Theorem,0,29531196
79059,Pythagorean Theorem,0,29531212
79059,Pythagorean Theorem,1,29531220
79059,D.4.8-understanding-concept-of-probabilities,1,29531247
79059,Pythagorean Theorem,1,29531283
79059,Pythagorean Theorem,1,29531301
79059,Pythagorean Theorem,1,29531320
79059,Pythagorean Theorem,1,29531332
79059,Pythagorean Theorem,0,29531344
79059,Pythagorean Theorem,1,29531365
79059,Pythagorean Theorem,1,29531372
79059,Pythagorean Theorem,1,29531378
79059,Pythagorean Theorem,1,29531389
79059,Pythagorean Theorem,1,29531399
79059,Pythagorean Theorem,1,29531438
79059,Pythagorean Theorem,1,29531464
79059,Interior Angles Figures with More than 3 Sides,1,29531493
79059,Interior Angles Figures with More than 3 Sides,0,29531526
79059,Interior Angles Triangle,0,29531526
79059,Interior Angles Figures with More than 3 Sides,1,29531582
79059,Interior Angles Triangle,1,29531582
79059,Interior Angles Figures with More than 3 Sides,1,29531605
79059,Interior Angles Triangle,1,29531605
79059,Interior Angles Figures with More than 3 Sides,1,29531613
79059,Interior Angles Triangle,1,29531613
79059,Complementary and Supplementary Angles,1,29531656
79059,Calculations with Similar Figures,1,29531690
79059,Calculations with Similar Figures,0,29531702
79059,Calculations with Similar Figures,1,29531759
79059,Calculations with Similar Figures,1,29531782
79059,Calculations with Similar Figures,1,29531789
79059,Calculations with Similar Figures,1,29531823
79059,Calculations with Similar Figures,1,29531867
79059,Pythagorean Theorem,0,29595463
79059,Pythagorean Theorem,0,29595494
79059,Pythagorean Theorem,1,29595545
79059,Pythagorean Theorem,0,29595572
79059,Pythagorean Theorem,0,29595593
79059,Pythagorean Theorem,0,29595715
79059,Pythagorean Theorem,1,29681538
79059,Pythagorean Theorem,1,29681583
79059,Pythagorean Theorem,0,29681629
79059,Pythagorean Theorem,1,29681708
79059,Pythagorean Theorem,1,29681744
79059,Pythagorean Theorem,1,29681777
79059,Multiplication Fractions,1,29751702
79059,Multiplication Fractions,1,29751829
79059,Multiplication Fractions,1,29752081
79059,Multiplication Fractions,1,29752138
79059,Multiplication Fractions,1,29752227
79059,Division Fractions,1,29752333
79059,Division Fractions,1,29752415
79059,Division Fractions,1,29752593
79059,Division Fractions,1,29752704
79059,Division Fractions,1,29752771
79059,Multiplication and Division Positive Decimals,1,29752885
79059,Probability of Two Distinct Events,1,29970256
79059,Probability of Two Distinct Events,1,29970342
79059,Counting Methods,0,29970414
79059,Counting Methods,1,29970498
79059,Counting Methods,1,29970510
79059,Counting Methods,1,29970544
79059,Circle Graph,1,29970611
79059,Percent Of,1,29970611
79059,Circle Graph,1,29970769
79059,Equivalent Fractions,1,29970769
79059,Proportion,1,29970769
79059,Circle Graph,1,29970928
79059,Equivalent Fractions,1,29970928
79059,Finding Percents,1,29970928
79059,Multiplication and Division Positive Decimals,1,29971831
79059,Multiplication and Division Positive Decimals,1,29971850
79059,Multiplication and Division Positive Decimals,1,29971899
79059,Multiplication and Division Positive Decimals,1,29971966
79059,Addition and Subtraction Fractions,1,29972125
79059,Addition and Subtraction Fractions,0,29972161
79059,Addition and Subtraction Fractions,0,29972219
79059,Addition and Subtraction Fractions,0,29972400
79059,Addition and Subtraction Fractions,1,29972449
79059,Addition and Subtraction Fractions,1,29972463
79059,Addition and Subtraction Fractions,1,29972485
79059,Addition and Subtraction Fractions,1,29972529
79059,Addition and Subtraction Fractions,1,29972550
79059,Addition and Subtraction Positive Decimals,1,29972574
79059,Addition and Subtraction Positive Decimals,1,29972609
79059,Addition and Subtraction Positive Decimals,1,29972675
79059,Addition and Subtraction Positive Decimals,1,29972701
79059,Addition and Subtraction Positive Decimals,1,29972723
79059,Proportion,0,30204593
79059,Proportion,0,30204634
79059,Proportion,1,30204693
79059,Proportion,1,30204722
79059,Proportion,1,30204759
79059,Proportion,1,30204798
79059,Proportion,1,30204817
79059,Finding Percents,1,30204885
79059,Percent Of,0,30205264
79059,Finding Percents,1,30205305
79059,Percent Of,0,30205390
79059,Finding Percents,1,30205497
79059,Circle Graph,1,30205576
79059,Percent Of,1,30205576
79059,Circle Graph,1,30205645
79059,Percent Of,1,30205645
79059,Finding Percents,1,30205748
79059,Circle Graph,1,30205837
79059,Percent Of,1,30205837
79059,Finding Percents,1,30205947
79059,Finding Percents,1,30316650
79059,Finding Percents,1,30318700
79059,Finding Percents,1,30318746
79059,Finding Percents,1,30318790
79059,Conversion of Fraction Decimals Percents,1,30318841
79059,Conversion of Fraction Decimals Percents,1,30318863
79059,Conversion of Fraction Decimals Percents,1,30318883
79059,Conversion of Fraction Decimals Percents,1,30318910
79059,Conversion of Fraction Decimals Percents,1,30318934
79059,Circle Graph,1,30319011
79059,Percent Of,1,30319011
79059,Circle Graph,1,30319115
79059,Equivalent Fractions,1,30319115
79059,Proportion,1,30319115
79059,Histogram as Table or Graph,1,30406366
79059,Histogram as Table or Graph,0,30406429
79059,Histogram as Table or Graph,1,30406531
79059,Histogram as Table or Graph,1,30406560
79059,Histogram as Table or Graph,1,30406602
79059,Absolute Value,0,30542149
79059,Absolute Value,0,30542457
79059,Absolute Value,1,30542796
79059,Absolute Value,1,30543181
79059,Absolute Value,1,30543238
79059,Absolute Value,1,30543290
79059,Absolute Value,1,30543322
79059,Absolute Value,1,30543360
79059,Histogram as Table or Graph,1,30544094
79059,Table,0,30594663
79059,Mean,0,30594663
79059,Table,1,30594740
79059,Mean,1,30594740
79059,Table,1,30594835
79059,Mean,1,30594835
79059,Table,0,30594991
79059,Mean,0,30594991
79059,Table,1,30595211
79059,Mean,1,30595211
79059,Table,1,30791581
79059,Mean,1,30791581
79059,Table,1,30791620
79059,Mean,1,30791620
79059,Table,1,30791681
79059,Median,1,30791681
79059,Table,1,30791797
79059,Median,1,30791797
79059,Table,1,30877588
79059,Mode,1,30877588
79059,Table,1,30877595
79059,Mode,1,30877595
79059,Table,1,30955188
79059,Range,1,30955188
79059,Table,1,30955202
79059,Range,1,30955202
79059,Scatter Plot,1,30955267
79059,Scatter Plot,1,30955318
79059,Scatter Plot,1,30955346
79059,Scatter Plot,1,30955360
79059,Scatter Plot,1,30955371
79059,Stem and Leaf Plot,1,30955396
79059,Range,1,30955396
79059,Stem and Leaf Plot,1,30955421
79059,Range,1,30955421
79059,Stem and Leaf Plot,1,30955428
79059,Range,1,30955428
79059,Stem and Leaf Plot,1,30955442
79059,Mode,1,30955442
79059,Stem and Leaf Plot,1,30955456
79059,Range,1,30955456
79059,Box and Whisker,0,30955480
79059,Box and Whisker,0,30955504
79059,Box and Whisker,1,30955520
79059,Box and Whisker,1,30955530
79059,Range,1,30955530
79059,Box and Whisker,0,30955542
79059,Box and Whisker,1,30955551
79059,Range,1,30955551
79059,Box and Whisker,1,30955568
79059,Range,1,30955568
79059,Box and Whisker,1,30955582
79059,Box and Whisker,1,30955597
79059,Box and Whisker,1,30955602
79059,Mean,1,31039645
79059,Median,1,31246611
79059,Table,0,31246783
79059,Addition Whole Numbers,0,31246783
79059,Table,0,31246882
79059,Addition Whole Numbers,0,31246882
79059,Table,1,31246934
79059,Addition Whole Numbers,1,31246934
79059,Table,1,31246976
79059,Addition Whole Numbers,1,31246976
79059,Table,1,31247024
79059,Addition Whole Numbers,1,31247024
79059,Subtraction Whole Numbers,1,31339354
79059,Pattern Finding ,1,31339354
79059,Subtraction Whole Numbers,1,31339407
79059,Pattern Finding ,1,31339407
79059,Subtraction Whole Numbers,1,31339488
79059,Pattern Finding ,1,31339488
79059,Subtraction Whole Numbers,1,31339561
79059,Pattern Finding ,1,31339561
79059,Subtraction Whole Numbers,1,31339626
79059,Pattern Finding ,1,31339626
79059,Probability of a Single Event,0,31379158
79059,Probability of a Single Event,1,31384584
79059,Probability of a Single Event,1,31384602
79059,Probability of a Single Event,1,31384616
79059,Probability of a Single Event,0,31461157
79059,Probability of a Single Event,0,31468662
79059,Probability of a Single Event,1,31469197
79059,Probability of a Single Event,1,31469288
79059,Probability of a Single Event,1,31469369
79059,Probability of a Single Event,1,31469426
79059,Probability of a Single Event,1,31469495
79059,Probability of a Single Event,1,31714506
79059,Probability of a Single Event,1,31714525
79059,Table,1,31714542
79059,Probability of a Single Event,1,31714542
79059,Table,1,31714586
79059,Probability of a Single Event,1,31714586
79059,Probability of Two Distinct Events,0,31714611
79059,Probability of Two Distinct Events,1,31714637
79059,Probability of Two Distinct Events,1,31714650
79059,Probability of Two Distinct Events,1,31714668
79059,Probability of Two Distinct Events,1,31714910
