problem_id,turn_id,local_annotation_sec,global_annotation_sec,correct,uncertain,matched,transcript_index,start_sec,end_sec,student_text,alignment_gap_sec,student_id,condition,problem59_offset_sec,uncertain_label,correct_label,gap_band
59,14,321.046,1373.046,True,False,True,36.0,1368.625,1370.087,They are equal.,2.95900000000006,pslc32-c2,c2,1052.0,0,1,"(-0.001, 3.0]"
59,15,336.084,1388.084,True,False,True,37.0,1382.102,1384.63,Yes. Change in distance over time.,3.453999999999951,pslc32-c2,c2,1052.0,0,1,"(3.0, 6.0]"
59,16,356.745,1408.745,True,False,True,38.0,1403.37,1404.715,They are equal.,4.029999999999973,pslc32-c2,c2,1052.0,0,1,"(3.0, 6.0]"
58,1,55.127,55.127,True,True,True,0.0,50.007,51.228,They're equal.,3.899000000000001,pslc33-c3,c3,1306.0,1,1,"(3.0, 6.0]"
58,3,137.184,137.184,True,True,True,2.0,132.018,132.799,Down.,4.384999999999991,pslc33-c3,c3,1306.0,1,1,"(3.0, 6.0]"
58,4,165.228,165.228,False,False,True,3.0,159.072,159.933,No.,5.295000000000016,pslc33-c3,c3,1306.0,0,0,"(3.0, 6.0]"
58,5,179.953,179.953,False,True,True,4.0,174.615,176.287,I have no idea.,3.665999999999997,pslc33-c3,c3,1306.0,1,0,"(3.0, 6.0]"
58,6,237.591,237.591,False,True,True,5.0,232.453,233.985,I don't know.,3.6059999999999945,pslc33-c3,c3,1306.0,1,0,"(3.0, 6.0]"
58,7,277.929,277.929,False,True,True,6.0,273.07,273.871,Zero.,4.057999999999993,pslc33-c3,c3,1306.0,1,0,"(3.0, 6.0]"
58,8,296.301,296.301,True,True,True,7.0,288.914,291.608,Nine point eight miles per second.,4.692999999999984,pslc33-c3,c3,1306.0,1,1,"(3.0, 6.0]"
58,9,319.61,319.61,True,True,True,8.0,312.247,315.512,Uh. Mass times G??,4.098000000000013,pslc33-c3,c3,1306.0,1,1,"(3.0, 6.0]"
58,10,341.663,341.663,True,True,True,9.0,334.923,337.217,F equals M times A.,4.446000000000026,pslc33-c3,c3,1306.0,1,1,"(3.0, 6.0]"
58,11,383.392,383.392,True,False,True,10.0,377.392,379.618,Vertically down and gravity.,3.774000000000001,pslc33-c3,c3,1306.0,0,1,"(3.0, 6.0]"
58,13,426.976,426.976,True,False,True,11.0,422.324,424.086,Yes and down.,2.8899999999999864,pslc33-c3,c3,1306.0,0,1,"(-0.001, 3.0]"
58,14,439.742,439.742,True,False,True,12.0,432.432,435.291,Nine point eight miles per second squared.,4.451000000000022,pslc33-c3,c3,1306.0,0,1,"(3.0, 6.0]"
58,15,459.314,459.314,True,False,True,13.0,450.034,453.469,Nine point eight M times S squared.,5.845000000000027,pslc33-c3,c3,1306.0,0,1,"(3.0, 6.0]"
58,16,480.094,480.094,True,False,True,14.0,474.952,476.544,M times G.,3.550000000000012,pslc33-c3,c3,1306.0,0,1,"(3.0, 6.0]"
58,17,538.677,538.677,True,True,True,15.0,532.447,534.25,Nine point eight meters.,4.427000000000021,pslc33-c3,c3,1306.0,1,1,"(3.0, 6.0]"
58,18,562.234,562.234,True,False,True,16.0,556.319,558.343,Nine point eight meters per second.,3.891000000000077,pslc33-c3,c3,1306.0,0,1,"(3.0, 6.0]"
58,19,600.459,600.459,True,True,True,17.0,594.715,597.048,Nineteen point six meters per second.,3.4109999999999445,pslc33-c3,c3,1306.0,1,1,"(3.0, 6.0]"
58,20,617.697,617.697,True,True,True,18.0,612.491,613.643,They're the same.,4.053999999999974,pslc33-c3,c3,1306.0,1,1,"(3.0, 6.0]"
58,21,631.781,631.781,True,False,True,19.0,626.923,627.634,Yes.,4.146999999999935,pslc33-c3,c3,1306.0,0,1,"(3.0, 6.0]"
58,22,650.907,650.907,True,True,True,20.0,645.764,646.986,They are the same.,3.921000000000049,pslc33-c3,c3,1306.0,1,1,"(3.0, 6.0]"
59,1,76.441,1382.441,True,False,True,21.0,1375.465,1376.789,They are the same.,5.652000000000044,pslc33-c3,c3,1306.0,0,1,"(3.0, 6.0]"
59,2,110.884,1416.884,True,False,True,22.0,1411.102,1413.016,Gravity. Vertically down.,3.867999999999938,pslc33-c3,c3,1306.0,0,1,"(3.0, 6.0]"
59,3,128.657,1434.657,True,False,True,23.0,1431.112,1433.326,Down. Vertically down.,1.3309999999999036,pslc33-c3,c3,1306.0,0,1,"(-0.001, 3.0]"
59,4,142.015,1448.015,True,False,True,24.0,1443.49,1445.184,Yes. Vertically down.,2.830999999999904,pslc33-c3,c3,1306.0,0,1,"(-0.001, 3.0]"
59,5,154.156,1460.156,True,False,True,25.0,1454.691,1457.279,Nine point eight meters per second squared.,2.8769999999999527,pslc33-c3,c3,1306.0,0,1,"(-0.001, 3.0]"
59,6,172.482,1478.482,True,False,True,26.0,1473.824,1475.409,Gravity vertically down.,3.0729999999998654,pslc33-c3,c3,1306.0,0,1,"(3.0, 6.0]"
59,7,189.863,1495.863,True,False,True,27.0,1492.176,1493.348,Vertically down.,2.5150000000001,pslc33-c3,c3,1306.0,0,1,"(-0.001, 3.0]"
59,8,203.276,1509.276,True,False,True,28.0,1505.114,1506.687,Yes. Vertically down.,2.589000000000169,pslc33-c3,c3,1306.0,0,1,"(-0.001, 3.0]"
59,9,213.924,1519.924,True,False,True,29.0,1514.944,1517.402,Nine point eight meters per second squared.,2.5219999999999345,pslc33-c3,c3,1306.0,0,1,"(-0.001, 3.0]"
59,10,240.742,1546.742,True,False,True,30.0,1541.679,1543.798,Nine point eight meters per second.,2.94399999999996,pslc33-c3,c3,1306.0,0,1,"(-0.001, 3.0]"
59,11,262.99,1568.99,True,False,True,31.0,1564.326,1566.571,Nine point eight meters per second.,2.4190000000000964,pslc33-c3,c3,1306.0,0,1,"(-0.001, 3.0]"
59,12,279.903,1585.903,True,False,True,32.0,1580.74,1583.52,Nineteen point six meters per second.,2.383000000000038,pslc33-c3,c3,1306.0,0,1,"(-0.001, 3.0]"
59,13,293.166,1599.166,True,False,True,33.0,1595.009,1596.321,They are the same.,2.8450000000000277,pslc33-c3,c3,1306.0,0,1,"(-0.001, 3.0]"
59,14,305.292,1611.292,True,False,True,34.0,1607.116,1607.797,Yes.,3.494999999999891,pslc33-c3,c3,1306.0,0,1,"(3.0, 6.0]"
59,15,323.216,1629.216,True,False,True,35.0,1625.252,1626.423,They are the same.,2.7929999999998927,pslc33-c3,c3,1306.0,0,1,"(-0.001, 3.0]"
58,1,57.502,57.502,True,False,True,0.0,51.816,52.914,They're the same.,4.588000000000001,pslc34-c1,c1,1766.0,0,1,"(3.0, 6.0]"
58,3,131.945,131.945,True,True,True,2.0,126.228,126.989,Down.,4.955999999999989,pslc34-c1,c1,1766.0,1,1,"(3.0, 6.0]"
58,4,163.252,163.252,False,True,True,3.0,157.622,158.423,No.,4.829000000000008,pslc34-c1,c1,1766.0,1,0,"(3.0, 6.0]"
58,5,215.882,215.882,False,True,True,4.0,207.245,212.773,An object will remain constant unless acted upon by an outside force.,3.109000000000009,pslc34-c1,c1,1766.0,1,0,"(3.0, 6.0]"
58,6,291.599,291.599,True,True,True,5.0,284.357,286.26,The acceleration is down??,5.338999999999999,pslc34-c1,c1,1766.0,1,1,"(3.0, 6.0]"
58,7,367.849,367.849,True,True,True,6.0,361.143,362.445,Nine point eight??,5.403999999999996,pslc34-c1,c1,1766.0,1,1,"(3.0, 6.0]"
58,8,384.672,384.672,True,True,True,7.0,379.539,380.801,Nine point eight??,3.8710000000000377,pslc34-c1,c1,1766.0,1,1,"(3.0, 6.0]"
58,9,410.612,410.612,True,True,True,8.0,402.38,404.503,Mass times acceleration??,6.109000000000037,pslc34-c1,c1,1766.0,1,1,"(6.0, 10.0]"
58,10,437.727,437.727,True,True,True,9.0,428.641,432.325,Magnitude times acceleration is force??,5.401999999999987,pslc34-c1,c1,1766.0,1,1,"(3.0, 6.0]"
58,11,486.119,486.119,True,True,True,10.0,479.011,480.583,Gravity down.,5.536000000000001,pslc34-c1,c1,1766.0,1,1,"(3.0, 6.0]"
58,12,508.403,508.403,True,False,True,11.0,503.86,504.901,Downward.,3.502000000000009,pslc34-c1,c1,1766.0,0,1,"(3.0, 6.0]"
58,13,532.447,532.447,True,True,True,12.0,526.288,527.219,Downward.,5.227999999999952,pslc34-c1,c1,1766.0,1,1,"(3.0, 6.0]"
58,14,563.138,563.138,True,True,True,13.0,557.701,559.334,Yes. Down.,3.8040000000000873,pslc34-c1,c1,1766.0,1,1,"(3.0, 6.0]"
58,15,584.919,584.919,True,False,True,14.0,577.68,580.933,Force equals mass times acceleration.,3.98599999999999,pslc34-c1,c1,1766.0,0,1,"(3.0, 6.0]"
58,16,627.272,627.272,True,False,True,15.0,621.947,622.818,No.,4.454000000000065,pslc34-c1,c1,1766.0,0,1,"(3.0, 6.0]"
58,17,641.477,641.477,True,True,True,16.0,635.465,636.506,Downward??,4.971000000000004,pslc34-c1,c1,1766.0,1,1,"(3.0, 6.0]"
58,18,674.711,674.711,True,True,True,17.0,667.764,669.297,Nine point eight??,5.413999999999987,pslc34-c1,c1,1766.0,1,1,"(3.0, 6.0]"
58,19,694.7,694.7,True,False,True,18.0,687.167,689.918,Nine point eight meters per second squared??,4.782000000000039,pslc34-c1,c1,1766.0,0,1,"(3.0, 6.0]"
58,20,727.471,727.471,True,True,True,19.0,720.848,722.741,Nine point eight meters??,4.730000000000018,pslc34-c1,c1,1766.0,1,1,"(3.0, 6.0]"
58,21,753.387,753.387,True,True,True,20.0,746.389,747.991,Nine point eight??,5.395999999999958,pslc34-c1,c1,1766.0,1,1,"(3.0, 6.0]"
58,22,791.62,791.62,True,True,True,21.0,784.942,786.539,Nineteen point six??,5.081000000000017,pslc34-c1,c1,1766.0,1,1,"(3.0, 6.0]"
58,23,854.018,854.018,True,True,True,22.0,846.269,848.703,Twenty nine point six meters.,5.315000000000055,pslc34-c1,c1,1766.0,1,1,"(3.0, 6.0]"
58,24,879.054,879.054,True,True,True,23.0,873.719,875.131,They're equal??,3.923000000000002,pslc34-c1,c1,1766.0,1,1,"(3.0, 6.0]"
58,25,915.24,915.24,False,True,True,24.0,909.638,910.699,No.,4.541000000000054,pslc34-c1,c1,1766.0,1,0,"(3.0, 6.0]"
58,26,939.316,939.316,True,True,True,25.0,933.438,934.5,They're equal??,4.816000000000031,pslc34-c1,c1,1766.0,1,1,"(3.0, 6.0]"
59,1,93.987,1859.987,True,True,True,27.0,1853.001,1854.283,They're the same??,5.704000000000178,pslc34-c1,c1,1766.0,1,1,"(3.0, 6.0]"
59,2,130.709,1896.709,True,True,True,28.0,1890.92,1892.522,Downward gravity.,4.1870000000001255,pslc34-c1,c1,1766.0,1,1,"(3.0, 6.0]"
59,3,151.801,1917.801,True,True,True,29.0,1913.04,1914.122,Downward??,3.67899999999986,pslc34-c1,c1,1766.0,1,1,"(3.0, 6.0]"
59,4,171.078,1937.078,True,True,True,30.0,1931.518,1933.31,Yes. Downward??,3.768000000000029,pslc34-c1,c1,1766.0,1,1,"(3.0, 6.0]"
59,5,187.091,1953.091,True,True,True,31.0,1945.539,1947.97,Nine point eight meters per second??,5.120999999999867,pslc34-c1,c1,1766.0,1,1,"(3.0, 6.0]"
59,6,209.095,1975.095,True,True,True,32.0,1967.547,1969.219,Nine point eight??,5.875999999999976,pslc34-c1,c1,1766.0,1,1,"(3.0, 6.0]"
59,7,236.371,2002.371,True,True,True,33.0,1994.298,1998.498,Weight equals mass times gravity??,3.8730000000000473,pslc34-c1,c1,1766.0,1,1,"(3.0, 6.0]"
59,8,260.158,2026.158,True,False,True,34.0,2019.306,2022.651,F equals mass times acceleration.,3.5069999999998345,pslc34-c1,c1,1766.0,0,1,"(3.0, 6.0]"
59,9,307.808,2073.808,True,True,True,35.0,2065.41,2067.003,Downward gravity??,6.804999999999836,pslc34-c1,c1,1766.0,1,1,"(6.0, 10.0]"
59,10,327.484,2093.484,True,False,True,36.0,2087.851,2088.935,Downward.,4.548999999999978,pslc34-c1,c1,1766.0,0,1,"(3.0, 6.0]"
59,11,348.76,2114.76,True,False,True,37.0,2108.172,2110.134,Yes. Downward.,4.626000000000204,pslc34-c1,c1,1766.0,0,1,"(3.0, 6.0]"
59,12,366.597,2132.597,True,True,True,38.0,2124.281,2127.057,Nine point eight meters per second.,5.539999999999964,pslc34-c1,c1,1766.0,1,1,"(3.0, 6.0]"
59,13,388.426,2154.426,True,True,True,39.0,2145.995,2147.34,Nine point eight.,7.085999999999785,pslc34-c1,c1,1766.0,1,1,"(6.0, 10.0]"
59,14,414.541,2180.541,True,False,True,40.0,2171.667,2174.814,Weight equals mass times gravity?? <nspn>,5.7270000000003165,pslc34-c1,c1,1766.0,0,1,"(3.0, 6.0]"
59,15,468.636,2234.636,True,True,True,41.0,2225.893,2227.776,Nine point eight meters.,6.860000000000127,pslc34-c1,c1,1766.0,1,1,"(6.0, 10.0]"
59,16,495.327,2261.327,False,True,True,42.0,2255.084,2257.717,Nineteen point six meters??,3.6100000000001273,pslc34-c1,c1,1766.0,1,0,"(3.0, 6.0]"
59,17,530.211,2296.211,True,True,True,43.0,2289.355,2291.408,Nineteen point six meters.,4.803000000000338,pslc34-c1,c1,1766.0,1,1,"(3.0, 6.0]"
59,18,572.476,2338.476,True,True,True,44.0,2328.774,2332.853,Twenty nine point four meters??,5.623000000000047,pslc34-c1,c1,1766.0,1,1,"(3.0, 6.0]"
59,19,599.968,2365.968,True,True,True,45.0,2360.281,2361.488,They're equal??,4.480000000000018,pslc34-c1,c1,1766.0,1,1,"(3.0, 6.0]"
59,20,623.901,2389.901,False,True,True,46.0,2381.218,2384.151,Th+different in their distance??,5.75,pslc34-c1,c1,1766.0,1,0,"(3.0, 6.0]"
59,21,660.446,2426.446,True,True,True,47.0,2416.504,2419.464,They're still in front of his face??,6.981999999999971,pslc34-c1,c1,1766.0,1,1,"(6.0, 10.0]"
58,1,56.836,56.836,False,True,True,0.0,50.781,53.419,It's... it's lower??,3.4170000000000016,pslc35-c2,c2,1349.0,1,0,"(3.0, 6.0]"
58,2,121.009,121.009,True,True,True,1.0,101.982,118.267,<spn> <X>. Mass... mmm... gravity down?? I don't know. Uh.,2.7420000000000044,pslc35-c2,c2,1349.0,1,1,"(-0.001, 3.0]"
58,3,148.948,148.948,True,True,True,2.0,140.53300000000002,142.035,N+down??,6.913000000000011,pslc35-c2,c2,1349.0,1,1,"(6.0, 10.0]"
58,4,168.977,168.977,True,False,True,3.0,162.75,165.56,Yes. It's accelerating down.,3.4170000000000016,pslc35-c2,c2,1349.0,0,1,"(3.0, 6.0]"
58,5,199.732,199.732,False,True,True,4.0,195.242,196.744,I don't know.,2.9879999999999995,pslc35-c2,c2,1349.0,1,0,"(-0.001, 3.0]"
58,6,237.98,237.98,False,True,True,5.0,234.015,235.608,I still don't know.,2.3719999999999857,pslc35-c2,c2,1349.0,1,0,"(-0.001, 3.0]"
58,7,284.262,284.262,True,True,True,6.0,276.766,279.58,Gravity times mass??,4.682000000000016,pslc35-c2,c2,1349.0,1,1,"(3.0, 6.0]"
58,8,327.543,327.543,False,True,True,7.0,321.715,323.331,I don't remember.,4.211999999999989,pslc35-c2,c2,1349.0,1,0,"(3.0, 6.0]"
58,9,378.423,378.423,True,False,True,8.0,372.345,375.87,Gravity down. Vertically.,2.5529999999999973,pslc35-c2,c2,1349.0,0,1,"(-0.001, 3.0]"
58,10,394.779,394.779,True,False,True,9.0,391.453,392.374,Down.,2.4049999999999727,pslc35-c2,c2,1349.0,0,1,"(-0.001, 3.0]"
58,11,409.209,409.209,True,False,True,10.0,403.835,406.593,Yes. It's accelerating down.,2.615999999999985,pslc35-c2,c2,1349.0,0,1,"(-0.001, 3.0]"
58,12,450.202,450.202,False,True,True,11.0,442.127,446.794,It's acceleration?? Wait no. <spn> I don't know.,3.4080000000000155,pslc35-c2,c2,1349.0,1,0,"(3.0, 6.0]"
58,13,500.922,500.922,False,True,True,12.0,493.746,495.932,The mass times gravity??,4.990000000000009,pslc35-c2,c2,1349.0,1,0,"(3.0, 6.0]"
58,14,520.55,520.55,True,False,True,13.0,516.126,517.928,Mass times the gravity.,2.6219999999999573,pslc35-c2,c2,1349.0,0,1,"(-0.001, 3.0]"
58,15,591.419,591.419,False,True,True,14.0,587.417,588.4590000000001,I don't know.,2.9599999999999227,pslc35-c2,c2,1349.0,1,0,"(-0.001, 3.0]"
58,16,614.495,614.495,True,False,True,15.0,609.097,611.435,Nine point eight meters per second.,3.060000000000059,pslc35-c2,c2,1349.0,0,1,"(3.0, 6.0]"
58,17,633.395,633.395,False,True,True,16.0,627.004,629.658,"Uh, nine point eight meters per second??",3.7369999999999663,pslc35-c2,c2,1349.0,1,0,"(3.0, 6.0]"
58,18,690.283,690.283,True,True,True,17.0,684.496,687.273,Twenty nine point four meters per second??,3.009999999999991,pslc35-c2,c2,1349.0,1,1,"(3.0, 6.0]"
58,19,704.896,704.896,True,True,True,18.0,698.913,700.806,Um. They're the same??,4.089999999999918,pslc35-c2,c2,1349.0,1,1,"(3.0, 6.0]"
58,20,730.044,730.044,False,True,True,19.0,722.489,725.872,Factors of volume and mass.,4.1720000000000255,pslc35-c2,c2,1349.0,1,0,"(3.0, 6.0]"
58,21,762.847,762.847,True,False,True,20.0,756.816,759.31,Their displacement is the same.,3.5370000000000346,pslc35-c2,c2,1349.0,0,1,"(3.0, 6.0]"
59,1,75.739,1424.739,True,False,True,22.0,1418.847,1420.322,They're both the same.,4.416999999999916,pslc35-c2,c2,1349.0,0,1,"(3.0, 6.0]"
59,2,110.87,1459.87,True,False,True,23.0,1452.83,1455.807,Uh. Be gravity going down.,4.0629999999998745,pslc35-c2,c2,1349.0,0,1,"(3.0, 6.0]"
59,3,131.21,1480.21,True,False,True,24.0,1475.568,1477.072,"Uh, it'd be down.",3.13799999999992,pslc35-c2,c2,1349.0,0,1,"(3.0, 6.0]"
59,4,145.232,1494.232,True,False,True,25.0,1488.609,1491.71,"Uh, yeah. He would be accelerating down.",2.5219999999999345,pslc35-c2,c2,1349.0,0,1,"(-0.001, 3.0]"
59,5,164.14,1513.14,True,True,True,26.0,1506.235,1509.166,Nine point eight meters per second squared??,3.9739999999999327,pslc35-c2,c2,1349.0,1,1,"(3.0, 6.0]"
59,6,183.29,1532.29,True,False,True,27.0,1526.399,1529.394,Be gravity going down <nspn> vertically.,2.895999999999958,pslc35-c2,c2,1349.0,0,1,"(-0.001, 3.0]"
59,8,225.291,1574.291,True,False,True,28.0,1568.808,1571.605,<nspn> Yes. They're accelerating down.,2.685999999999922,pslc35-c2,c2,1349.0,0,1,"(-0.001, 3.0]"
59,9,237.977,1586.977,True,False,True,29.0,1580.924,1583.911,"Uh, nine point eight meters per second squared. <nspn>",3.066000000000031,pslc35-c2,c2,1349.0,0,1,"(3.0, 6.0]"
59,10,265.036,1614.036,True,False,True,30.0,1608.534,1611.118,Nine point eight meters per second. <nspn>,2.91800000000012,pslc35-c2,c2,1349.0,0,1,"(-0.001, 3.0]"
59,11,288.248,1637.248,True,False,True,31.0,1631.872,1634.007,Nine point eight meters per second.,3.240999999999985,pslc35-c2,c2,1349.0,0,1,"(3.0, 6.0]"
59,12,306.837,1655.837,True,False,True,32.0,1650.179,1652.936,Nineteen point six meters per second.,2.9010000000000677,pslc35-c2,c2,1349.0,0,1,"(-0.001, 3.0]"
59,13,320.387,1669.387,True,False,True,33.0,1664.615,1666.22,They are the same.,3.1669999999999163,pslc35-c2,c2,1349.0,0,1,"(3.0, 6.0]"
59,14,357.06,1706.06,True,True,True,34.0,1694.689,1700.815,The change in position <nspn> of... during velocity. Acceleration.,5.244999999999891,pslc35-c2,c2,1349.0,1,1,"(3.0, 6.0]"
59,15,376.098,1725.098,True,False,True,35.0,1720.205,1721.207,They're the same.,3.890999999999849,pslc35-c2,c2,1349.0,0,1,"(3.0, 6.0]"
58,1,81.17,81.17,False,True,True,0.0,71.352,74.194,His velocity is greater??,6.975999999999999,pslc36-c3,c3,2452.0,1,0,"(6.0, 10.0]"
58,2,171.238,171.238,True,True,True,1.0,158.29,161.63,Mmm. Gravitational force vertically up.,9.608000000000004,pslc36-c3,c3,2452.0,1,1,"(6.0, 10.0]"
58,3,240.487,240.487,True,True,True,2.0,231.563,232.634,Down.,7.85299999999998,pslc36-c3,c3,2452.0,1,1,"(6.0, 10.0]"
58,4,281.192,281.192,True,True,True,3.0,271.293,273.73,Yes. <spn> Down.,7.461999999999989,pslc36-c3,c3,2452.0,1,1,"(6.0, 10.0]"
58,5,348.492,348.492,False,True,True,4.0,336.504,339.317,<nspn> Mass also affects acceleration.,9.175000000000011,pslc36-c3,c3,2452.0,1,0,"(6.0, 10.0]"
58,6,483.159,483.159,True,True,True,5.0,468.075,471.03,<nspn> It's also zero and going straight down??,12.12900000000002,pslc36-c3,c3,2452.0,1,1,"(10.0, 15.0]"
58,7,540.565,540.565,False,True,True,6.0,531.512,533.749,Something greater than zero??,6.816000000000031,pslc36-c3,c3,2452.0,1,0,"(6.0, 10.0]"
58,8,580.063,580.063,False,True,True,7.0,571.293,572.715,I don't know.,7.347999999999956,pslc36-c3,c3,2452.0,1,0,"(6.0, 10.0]"
58,9,610.498,610.498,False,True,True,8.0,596.32,602.272,"Um, weight equals mass divided by G??",8.225999999999999,pslc36-c3,c3,2452.0,1,0,"(6.0, 10.0]"
58,10,642.677,642.677,True,True,True,9.0,632.28,635.79,Net force equals mass times acceleration??,6.887000000000057,pslc36-c3,c3,2452.0,1,1,"(6.0, 10.0]"
58,11,696.94,696.94,True,True,True,10.0,686.173,690.19,Gravitational force <spn> going vertically down??,6.75,pslc36-c3,c3,2452.0,1,1,"(6.0, 10.0]"
58,12,718.56,718.56,False,False,True,11.0,710.414,711.4159999999999,Down.,7.1440000000000055,pslc36-c3,c3,2452.0,0,0,"(6.0, 10.0]"
58,13,744.636,744.636,True,True,True,12.0,735.961,737.503,Yes. Down.,7.1329999999999245,pslc36-c3,c3,2452.0,1,1,"(6.0, 10.0]"
58,14,774.615,774.615,False,False,True,13.0,760.463,761.294,Yes.,13.321000000000026,pslc36-c3,c3,2452.0,0,0,"(10.0, 15.0]"
58,15,831.07,831.07,True,False,True,14.0,822.042,822.823,No.,8.247000000000071,pslc36-c3,c3,2452.0,0,1,"(6.0, 10.0]"
58,16,874.87,874.87,True,False,True,15.0,865.0,866.302,Straight down.,8.567999999999984,pslc36-c3,c3,2452.0,0,1,"(6.0, 10.0]"
58,17,935.013,935.013,True,True,True,16.0,924.732,926.454,Nine point eight.,8.559000000000083,pslc36-c3,c3,2452.0,1,1,"(6.0, 10.0]"
58,18,954.697,954.697,True,False,True,17.0,945.718,946.78,Nine point eight.,7.91700000000003,pslc36-c3,c3,2452.0,0,1,"(6.0, 10.0]"
58,19,980.453,980.453,True,False,True,18.0,971.574,973.61,Weight equals mass times G.,6.842999999999961,pslc36-c3,c3,2452.0,0,1,"(6.0, 10.0]"
58,20,1132.284,1132.284,False,True,True,19.0,1103.488,1123.523,Hmm. Nineteen point six??,8.761000000000195,pslc36-c3,c3,2452.0,1,0,"(6.0, 10.0]"
58,21,1216.359,1216.359,False,True,True,20.0,1206.645,1207.867,Zero??,8.491999999999962,pslc36-c3,c3,2452.0,1,0,"(6.0, 10.0]"
58,22,1258.223,1258.223,True,False,True,21.0,1247.302,1254.2,Nineteen point six meters per second.,4.022999999999911,pslc36-c3,c3,2452.0,0,1,"(3.0, 6.0]"
58,23,1307.352,1307.352,True,False,True,22.0,1297.494,1300.277,Twenty nine point four meters per second.,7.0750000000000455,pslc36-c3,c3,2452.0,0,1,"(6.0, 10.0]"
58,24,1361.231,1361.231,True,True,True,23.0,1350.931,1352.453,They're the same??,8.77800000000002,pslc36-c3,c3,2452.0,1,1,"(6.0, 10.0]"
58,25,1404.679,1404.679,False,False,True,24.0,1393.034,1395.828,Yes. A straight line from point A to point B.,8.851000000000113,pslc36-c3,c3,2452.0,0,0,"(6.0, 10.0]"
58,26,1469.284,1469.284,False,True,True,25.0,1460.763,1462.765,It is greater than the keys??,6.5190000000000055,pslc36-c3,c3,2452.0,1,0,"(6.0, 10.0]"
59,1,88.811,2540.811,True,False,True,27.0,2531.506,2532.649,They're the same.,8.162000000000262,pslc36-c3,c3,2452.0,0,1,"(6.0, 10.0]"
59,2,142.922,2594.922,True,True,True,28.0,2584.419,2587.048,Gravitational force downward.,7.874000000000251,pslc36-c3,c3,2452.0,1,1,"(6.0, 10.0]"
59,3,164.07,2616.07,True,False,True,29.0,2607.218,2608.913,Vertically downward.,7.157000000000153,pslc36-c3,c3,2452.0,0,1,"(6.0, 10.0]"
59,4,184.443,2636.443,True,False,True,30.0,2627.005,2629.379,Yes. Vertically downward.,7.064000000000306,pslc36-c3,c3,2452.0,0,1,"(6.0, 10.0]"
59,5,203.784,2655.784,True,True,True,31.0,2644.531,2648.009,Nine point eight meters per second squared??,7.775000000000091,pslc36-c3,c3,2452.0,1,1,"(6.0, 10.0]"
59,6,229.644,2681.644,True,False,True,32.0,2671.72,2674.694,<nspn> Gravitational force vertically down.,6.950000000000273,pslc36-c3,c3,2452.0,0,1,"(6.0, 10.0]"
59,7,263.062,2715.062,True,False,True,33.0,2706.44,2708.113,Vertically downward.,6.949000000000069,pslc36-c3,c3,2452.0,0,1,"(6.0, 10.0]"
59,8,293.289,2745.289,True,False,True,34.0,2737.067,2739.365,Yes. Vertically downward.,5.923999999999978,pslc36-c3,c3,2452.0,0,1,"(3.0, 6.0]"
59,9,315.622,2767.622,True,False,True,35.0,2751.887,2754.761,Mmm... nine point eight meters per second.,12.860999999999876,pslc36-c3,c3,2452.0,0,1,"(10.0, 15.0]"
59,10,337.019,2789.019,True,False,True,36.0,2778.9,2781.496,Nine point eight meters per second squared.,7.523000000000138,pslc36-c3,c3,2452.0,0,1,"(6.0, 10.0]"
59,11,376.732,2828.732,True,True,True,37.0,2814.331,2818.477,Nine point eight meters per second squared.,10.25500000000011,pslc36-c3,c3,2452.0,1,1,"(10.0, 15.0]"
59,12,407.607,2859.607,True,False,True,38.0,2848.975,2852.043,Nine point eight meters per second.,7.563999999999851,pslc36-c3,c3,2452.0,0,1,"(6.0, 10.0]"
59,13,432.571,2884.571,True,False,True,39.0,2873.737,2877.565,Nineteen point six meters per second.,7.005999999999858,pslc36-c3,c3,2452.0,0,1,"(6.0, 10.0]"
59,14,450.16,2902.16,True,False,True,40.0,2893.295,2894.799,They are the same.,7.360999999999876,pslc36-c3,c3,2452.0,0,1,"(6.0, 10.0]"
59,15,467.333,2919.333,True,False,True,41.0,2910.11,2911.052,Yes.,8.280999999999949,pslc36-c3,c3,2452.0,0,1,"(6.0, 10.0]"
59,16,513.677,2965.677,False,True,True,42.0,2956.416,2958.001,They're the same. <nspn>,7.675999999999931,pslc36-c3,c3,2452.0,1,0,"(6.0, 10.0]"
58,1,59.56,59.56,True,False,True,0.0,57.61,59.124,It is the same.,0.4359999999999999,pslc37-c1,c1,1396.0,0,1,"(-0.001, 3.0]"
58,2,104.591,104.591,True,False,True,1.0,93.305,101.471,The forces exerted on the man after he rel+releases his keys are vertically down.,3.1199999999999903,pslc37-c1,c1,1396.0,0,1,"(3.0, 6.0]"
58,6,210.334,210.334,False,True,True,5.0,206.955,209.418,"Uh, three meters per second.",0.9159999999999968,pslc37-c1,c1,1396.0,1,0,"(-0.001, 3.0]"
58,10,369.527,369.527,False,False,True,9.0,359.664,363.413,It is trivial to determine the net force.,6.113999999999976,pslc37-c1,c1,1396.0,0,0,"(6.0, 10.0]"
58,12,435.243,435.243,True,True,True,11.0,431.503,434.914,Nine point eight meters per second squared??,0.3290000000000077,pslc37-c1,c1,1396.0,1,1,"(-0.001, 3.0]"
58,14,491.728,491.728,True,True,True,13.0,488.614,490.817,Nine point eight meters.,0.9110000000000014,pslc37-c1,c1,1396.0,1,1,"(-0.001, 3.0]"
